uid;name;nodes;ways;relations
"4042848";"Anna Sadilovskaya";"0";"1";"0"
"6204172";"Smsproc";"0";"3";"0"
"4592396";"gudvin 82 rus";"0";"3";"0"
"12923569";"DenysHoriachkin";"0";"3";"0"
"12190704";"canercangul";"0";"1";"0"
"10429382";"-Drooid-";"0";"1";"0"
"9593334";"shevasnake01";"0";"2";"0"
"6291094";"Oleksii  Vlaskov";"0";"1";"0"
"4704395";"Епишь Оней";"0";"2";"1"
"6291545";"Дима Королёв";"0";"1";"0"
"9429713";"Mishanya1928";"0";"2";"0"
"5130779";"Юра Касьяненко";"0";"1";"0"
"4562667";"Vadim Kutuzov";"0";"1";"0"
"1987359";"15Tr";"0";"31";"0"
"11804916";"Елена888P";"0";"1";"0"
"5101367";"Serverkha";"0";"1";"0"
"10697168";"SanchezZ ODS";"0";"1";"0"
"3926189";"Vonter";"0";"0";"1"
"92387";"SimonPoole";"0";"0";"2"
"8825560";"AlexShvajka";"0";"15";"0"
"11951056";"Ксения Окис";"0";"1";"0"
"8801577";"TheCrossfade";"0";"2";"0"
"4960352";"Сергій Яковлєв";"0";"1";"0"
"4585681";"Vova Kanon";"0";"1";"0"
"4066828";"Black Stalker";"0";"24";"0"
"6186600";"Oleg  Scherbakov";"0";"1";"0"
"6407255";"игорь шалаев";"0";"1";"0"
"3934047";"Denys Rudenko";"0";"1";"0"
"2943090";"Денис Безыкорнов";"0";"1";"0"
"659895";"Georgiy4";"0";"1";"0"
"13435186";"Pavel313";"0";"2";"0"
"5592118";"radek167";"0";"1";"0"
"3189456";"Arthur2e5";"0";"0";"1"
"419859";"support";"0";"9";"0"
"103003";"Alexandrcfif";"0";"30";"0"
"4977037";"Dima Shcherbinin";"0";"1";"0"
"4453709";"Din27";"0";"3";"0"
"11696496";"kukharchukvv";"0";"13";"0"
"7738813";"Frunza Victor";"0";"1";"0"
"7965058";"Timbioz";"0";"1";"0"
"6896137";"Botsman1104";"0";"1";"0"
"10861589";"Doom Rabbit";"0";"3";"0"
"651228";"Antalex";"0";"1";"0"
"273180";"bopoh13";"0";"1";"2"
"6526870";"MixxZen";"0";"1";"0"
"12860973";"TimoxaD";"0";"1";"0"
"399091";"Negjana";"0";"1";"0"
"6610807";"Calif_Girl";"0";"1";"0"
"9939529";"sawegdima";"0";"1";"0"
"13565730";"Tutenko";"0";"1";"0"
"11462358";"Азизол";"0";"1";"0"
"8392680";"MargoKat";"0";"5";"0"
"705874";"Lyubchenko Denis";"0";"2";"0"
"10318941";"Alanantos";"0";"1";"0"
"11780092";"Sergii Khrenov";"0";"1";"0"
"3920830";"S@ntucio";"0";"4";"0"
"1955110";"ozanichkovsky";"0";"3";"0"
"2885521";"Nick_19512";"0";"1";"0"
"127500";"bfoot";"0";"2";"0"
"11409622";"Пётр Майоров";"0";"1";"0"
"3845423";"iDm1";"0";"1";"0"
"12941320";"Сиома";"0";"1";"0"
"10720112";"AliPirosmani";"0";"23";"0"
"10689089";"Olhaer";"0";"7";"0"
"6158703";"Nikolay923";"0";"3";"0"
"30590";"KekcuHa";"0";"1";"0"
"8853606";"Dion BMW";"0";"1";"0"
"11536486";"tur4yn12";"0";"0";"1"
"9543056";"17600";"0";"4";"0"
"4911500";"Алексей Красношлык";"0";"7";"0"
"10085140";"Alexander Migur";"0";"4";"0"
"4564681";"Gentilis";"0";"1";"0"
"8595268";"sashasor";"0";"2";"0"
"4704052";"lekrus";"0";"2";"0"
"7046338";"ігор кожушок";"0";"1";"0"
"3782060";"Сергей Сухов";"0";"1";"0"
"8777154";"Shurik452";"0";"1";"0"
"6620317";"Дмитрий Данько";"0";"2";"0"
"10953294";"Olga Shylina";"0";"1";"0"
"4624578";"Poldenisa2";"0";"1";"0"
"11723774";"AbraxasItIs";"0";"5";"0"
"418146";"Telbin";"0";"1";"1"
"12166473";"Александр Землярчук";"0";"4";"0"
"2311925";"EnviL";"0";"2";"0"
"421763";"solenko";"0";"4";"0"
"7473006";"Заурбек Нохчи";"0";"1";"0"
"5397672";"Sergei2017";"0";"1";"0"
"11807896";"Аки";"0";"3";"0"
"12777810";"AlexandruGH";"0";"2";"0"
"4139277";"ytartar";"0";"1";"0"
"4891643";"Руслан Коваль";"0";"1";"0"
"9285079";"Shkirik";"0";"1";"0"
"11938611";"Олива Парк";"0";"1";"0"
"11594077";"Юрец5";"0";"1";"0"
"8620205";"Igor Evtushenko";"0";"1";"0"
"10105893";"Olegk85";"0";"1";"0"
"6448756";"Evgen  Feschenko";"0";"1";"0"
"2169558";"JandaM";"0";"2";"0"
"11776666";"v1dimm";"0";"4";"0"
"334393";"olo81";"0";"2";"0"
"5390967";"Романыч Ялтинский";"0";"1";"0"
"3792573";"George Morozov";"0";"2";"0"
"7622605";"SergoCT";"0";"1";"0"
"5420812";"makarci";"0";"1";"0"
"6143029";"pepethelis";"0";"9";"0"
"10471430";"RomanPetrovich";"0";"1";"0"
"3927449";"Олегарх";"0";"1";"0"
"6334283";"Yr4ik80";"0";"1";"0"
"8575297";"Олег Султанов";"0";"1";"0"
"12666378";"YaroslavHin";"0";"2";"0"
"4597240";"Alexandr Rusnak";"0";"1";"0"
"4097313";"Grol";"0";"3";"1"
"126537";"palsciuk";"0";"65";"1"
"6326626";"Димон Никакой";"0";"22";"0"
"425714";"pvp";"0";"0";"1"
"6213239";"savroman";"0";"1";"0"
"6302846";"Alexander Prok";"0";"3";"0"
"5066774";"Mykola Zeleniuk";"0";"1";"0"
"11926057";"Fiona1983";"0";"1";"0"
"2748894";"ofiussa";"0";"1";"0"
"10786275";"kyberi";"0";"2";"0"
"6382195";"Ahromov";"0";"6";"0"
"10175057";"Odarchenko";"0";"3";"0"
"8127681";"Cartophilic";"0";"0";"1"
"6066369";"Alex1574";"0";"1";"0"
"11813971";"macerik";"0";"3";"0"
"6482658";"Стрельцов Алексей";"0";"2";"0"
"2357327";"mpolk";"0";"2";"0"
"4393546";"Коцовський";"0";"4";"0"
"11804553";"Mayckuy";"0";"2";"1"
"7339674";"Mummia";"0";"1";"0"
"3925849";"Viktor_P";"0";"1";"0"
"9448576";"andreytribrat";"0";"1";"0"
"4329066";"iggalp";"0";"1";"0"
"8246235";"Evelin James";"0";"2";"0"
"4366907";"Игорь Антонюк";"0";"1";"0"
"6609108";"mgbondarenko";"0";"11";"0"
"328638";"söm4324";"0";"2";"0"
"4584563";"Степан Захарчук";"0";"1";"0"
"11838990";"dmitriykotyk";"0";"2";"0"
"10152833";"vitalka18";"0";"1";"0"
"4164302";"kharkiv_customer";"0";"1";"0"
"11664479";"Kurok58";"0";"3";"0"
"7436199";"aleksaJov";"0";"1";"1"
"4606141";"Anton  Savchenko";"0";"46";"0"
"8726324";"dnt_stp";"0";"1";"0"
"364";"Edward";"0";"48";"44"
"10019222";"Val-sin";"0";"3";"0"
"3895262";"Vitalik Grigoruyk";"0";"1";"0"
"12373029";"AlexandrMikhailov";"0";"2";"0"
"9505532";"Voinalovych";"0";"1";"0"
"6299433";"Руслан Маринка";"0";"1";"0"
"12754904";"moozl";"0";"5";"0"
"495146";"moszkva ter";"0";"0";"1"
"4817055";"Виктор Вороной";"0";"2";"0"
"4012968";"Vitaly Murmansk";"0";"1";"0"
"7588224";"Okirij";"0";"1";"0"
"6497066";"Harutyun Sargsyan";"0";"1";"0"
"6689537";"Ясаков Кирилл";"0";"1";"0"
"9016496";"Sope Egoism";"0";"2";"0"
"79602";"Zalitoar";"0";"6";"0"
"4027302";"Yakubets";"0";"1";"0"
"73499";"citrin (Anton Yuzhaniniv)";"0";"1";"0"
"70742";"Ezhick";"0";"2";"0"
"136546";"fr6";"0";"4";"0"
"5362831";"Timurdiberbegov236";"0";"1";"0"
"2919095";"kovvov58";"0";"1";"0"
"686523";"Self-Perfection";"0";"6";"0"
"4169277";"Олег Шевчук";"0";"1";"0"
"8176540";"Max  Dorosh";"0";"1";"0"
"10211415";"postgeographer";"0";"2";"0"
"10211512";"AnTo777";"0";"1";"0"
"8721447";"Andriy Lytvynets";"0";"3";"0"
"6151057";"Lincoln_drive";"0";"3";"0"
"12398983";"Andriy Saturskyy";"0";"1";"0"
"5264287";"Igor Varchuk";"0";"1";"0"
"4093492";"Сергей Возиян";"0";"1";"0"
"10998782";"karanui";"0";"5";"0"
"5101819";"Эдуард С";"0";"1";"0"
"1912761";"Viktor_R";"0";"1";"0"
"6453153";"Вячеслав Козленко";"0";"1";"0"
"115612";"tyr_asd";"0";"8";"0"
"5689360";"Маршал78";"0";"1";"0"
"415022";"dds-mes";"0";"1";"0"
"11947247";"Ed76a";"0";"3";"0"
"4152765";"Александр Гойдин";"0";"39";"0"
"13490635";"VIKTOR112";"0";"1";"0"
"10398802";"Mark Esperanto";"0";"5";"0"
"5263044";"Николай Кириченко";"0";"2";"0"
"8829938";"Юля Дроцюк";"0";"1";"0"
"3842994";"Max Ime";"0";"2";"0"
"3121030";"Anastasiia_Int";"0";"4";"0"
"2844322";"Olga | Yanosik";"0";"1";"3"
"11384327";"“Andrey”";"0";"2";"0"
"3823553";"Вадим Гудзь";"0";"2";"0"
"7449970";"Kyrylyuk Nazar";"0";"1";"0"
"6865824";"Martifer";"0";"1";"12"
"8348950";"Viktor_735";"0";"1";"0"
"11978786";"yavl";"0";"0";"1"
"370552";"Андрій";"0";"1";"0"
"3085496";"Korney San";"0";"0";"5"
"12314753";"Paraway";"0";"4";"0"
"4059492";"khtyviy";"0";"1";"0"
"3106878";"gosha43x";"0";"1";"0"
"5654727";"Ярослав Паламарчук";"0";"1";"0"
"80180";"iav";"0";"1";"0"
"9173803";"Mykola Klymyuk";"0";"3";"0"
"1987025";"Serghio";"0";"1";"0"
"13053906";"mtrqq";"0";"2";"0"
"1987970";"MenkHilroy";"0";"13";"0"
"6483216";"Мешок в Дом";"0";"1";"0"
"9863810";"Taras Zakharchenko";"0";"3";"0"
"4259901";"Andriy Pankratov";"0";"4";"0"
"52959";"catflop";"0";"2";"0"
"7730192";"BenVladen";"0";"14";"0"
"10201652";"Ruukki1985";"0";"1";"0"
"13422116";"erre moscia";"0";"0";"1"
"9630248";"АндрейЛавренко";"0";"1";"0"
"13309338";"Bolt025";"0";"7";"0"
"4846079";"RomicusL";"0";"1";"0"
"10740099";"Eharoldsen";"0";"2";"0"
"4440792";"MarieWi";"0";"1";"0"
"4656693";"Ustim_90";"0";"1";"0"
"3743927";"Усольцев Андрей";"0";"0";"3"
"11820042";"wertifaktor";"0";"22";"0"
"5390848";"Artur4ik7789";"0";"2";"0"
"2263715";"Slashtore";"0";"3";"1"
"487648";"DeWenS-ID";"0";"1";"0"
"10455473";"hrystynkadm";"0";"2";"0"
"3786328";"Houseassassin";"0";"3";"0"
"11644036";"Anderkor";"0";"1";"0"
"4768017";"Андрик";"0";"1";"0"
"506526";"finalplayer";"0";"3";"0"
"440326";"Sophos";"0";"1";"0"
"5077597";"Kerin 69";"0";"1";"0"
"10689393";"Japere10";"0";"11";"0"
"11755439";"Panakoda";"0";"22";"0"
"6833005";"Bulava13";"0";"1";"0"
"4987168";"_Alexandr_Popow_";"0";"1";"0"
"41662";"platschi";"0";"12";"0"
"40397";"Zartbitter";"0";"0";"2"
"4665565";"Fatyanov Roman";"0";"1";"0"
"10585023";"DUGA";"0";"1";"0"
"6040373";"Hrebinka";"0";"1";"0"
"7400952";"DarKxKiss";"0";"1";"0"
"439056";"Shedar";"0";"7";"0"
"9632400";"AHTAPEC";"0";"26";"0"
"5073598";"Мяч Дредбол";"0";"1";"0"
"6067062";"Kirill  Belik";"0";"1";"0"
"365970";"Crusier";"0";"0";"1"
"10068427";"Foxtrot TX";"0";"1";"0"
"4025433";"денис причепа";"0";"1";"0"
"6198351";"Artemii Kitaev";"0";"1";"0"
"9636406";"Andriy Budzinsky";"0";"1";"0"
"380818";"MrJura";"0";"2";"0"
"2504408";"volok-aleksej";"0";"1";"0"
"9639659";"YarBo";"0";"1";"0"
"4117213";"Сергій Горобченко";"0";"1";"0"
"4116163";"Вирал Харконнен";"0";"11";"0"
"4400386";"Gayaz";"0";"1";"0"
"6048301";"Сегей Козаков";"0";"1";"0"
"3955080";"Sigalin  Kirill";"0";"1";"0"
"2501337";"BERCIX";"0";"1";"0"
"10336436";"Liliya Mayer";"0";"1";"0"
"73405";"ciclista";"0";"1";"0"
"15091";"AndreasTUHU";"0";"2";"1"
"7805435";"Atmosfera Komforta";"0";"1";"0"
"11976";"Map47";"0";"1";"2"
"5516417";"Магог";"0";"1";"0"
"12637034";"MayWoods";"0";"1";"0"
"4574826";"Vladimir Mishchenko";"0";"3";"0"
"6440313";"ЗАстолье";"0";"1";"0"
"11922701";"Dmitrij0303";"0";"1";"0"
"5132070";"Володимир Ханасик";"0";"2";"0"
"8446937";"Ваня Кім";"0";"1";"0"
"5891428";"Alex Kush";"0";"1";"0"
"13644238";"Pasichnyk";"0";"1";"0"
"2241490";"emahorju";"0";"1";"0"
"1732705";"tsumof";"0";"0";"1"
"9250149";"yuliiakozachko";"0";"2";"0"
"10286412";"Evseenko Dmitry";"0";"1";"0"
"3789258";"Van Li";"0";"2";"0"
"11250118";"Анна Николаева";"0";"1";"0"
"4206842";"AMike";"0";"2";"0"
"4107574";"Александр Плохой";"0";"3";"0"
"2580848";"AlexIlisei";"0";"1";"0"
"2634515";"DonaldDKM";"0";"4";"0"
"5079159";"paulleshchenko";"0";"1";"0"
"3805683";"Sergiy  Kovalyuk";"0";"1";"0"
"2790554";"Sprint82";"0";"1";"0"
"8971394";"vojtechzaboril";"0";"1";"1"
"7713591";"DashaKorba";"0";"1";"0"
"2416650";"tyangoff";"0";"1";"0"
"4882031";"Макс_белый";"0";"1";"0"
"5518784";"Gialas";"0";"1";"0"
"4548135";"АрсенUa";"0";"1";"0"
"9500800";"Константин Губаренко";"0";"1";"0"
"9570413";"lsa_1";"0";"1";"0"
"5258878";"Sasha Sha";"0";"1";"0"
"10240650";"sokolov89";"0";"2";"0"
"614044";"Moon1387";"0";"1";"0"
"83472";"plush";"0";"2";"0"
"12933011";"lisova40";"0";"1";"0"
"4337122";"jose_sousa";"0";"10";"0"
"2282410";"leveskockaa";"0";"0";"1"
"10415788";"Majurokoror";"0";"1";"0"
"2524863";"forcegod";"0";"1";"0"
"4762821";"Анатолий Шабалин";"0";"1";"0"
"4081384";"Aleksandr Perov";"0";"2";"0"
"11949049";"Andrii Korolevskyi";"0";"1";"0"
"3278073";"yaltaotdyh";"0";"1";"0"
"3864628";"Лариса Ефремова";"0";"1";"0"
"7126783";"Vladislav Lukashyk";"0";"1";"0"
"663023";"SergeyZ_101";"0";"1";"0"
"9128771";"SergiiMazai";"0";"1";"0"
"2782754";"Георгій Цітоў";"0";"2";"0"
"5074211";"iuliah_telenav";"0";"0";"1"
"8661804";"Арія Моторс";"0";"1";"0"
"10219480";"Vletior";"0";"3";"0"
"12000962";"ViktorChesnokov";"0";"1";"1"
"5032014";"Максим Полуэктов";"0";"1";"0"
"3864363";"Лилия Загинай";"0";"1";"0"
"8818417";"SergeiV";"0";"1";"0"
"4357515";"Александр Колосов";"0";"2";"0"
"11685463";"Tymofiy Kovalenko";"0";"1";"0"
"4554452";"novikoffav";"0";"1";"0"
"6805917";"László Henits";"0";"2";"0"
"11027020";"saigon2k1";"0";"1";"0"
"4567029";"Рома Волобуев";"0";"1";"0"
"4526738";"metromost";"0";"1";"0"
"4554474";"Varvars";"0";"1";"0"
"9609760";"Psihos";"0";"1";"0"
"10124582";"komers";"0";"2";"0"
"10625797";"kiak5";"0";"1";"0"
"5263164";"Наталья Гречкина";"0";"1";"0"
"12029906";"Софія Шевченко";"0";"1";"0"
"3961239";"onikool";"0";"2";"0"
"4028248";"Дима Чайка";"0";"29";"0"
"4522592";"Aaronn Wice (Simplex)";"0";"2";"0"
"4467634";"Веселый";"0";"11";"0"
"8245133";"Greekr";"0";"1";"0"
"10191222";"Przemek | Yanosik";"0";"1";"0"
"7610149";"Сан_Саныч";"0";"6";"0"
"1962025";"coloboc102";"0";"1";"0"
"3837871";"Milena Birina";"0";"1";"0"
"11413003";"Olek_sandr";"0";"4";"0"
"3628889";"Lyutik";"0";"3";"0"
"5124559";"BMW 520i";"0";"3";"0"
"9653947";"Makarandre";"0";"1";"0"
"3223101";"sancho04";"0";"1";"0"
"81170";"Beteille";"0";"1";"0"
"1551421";"igarek";"0";"1";"0"
"5000387";"zdanevichs";"0";"2";"0"
"12412481";"noircoba";"0";"2";"0"
"5036339";"Qwimbitaki123456789";"0";"1";"0"
"3440130";"kirilldndz";"0";"1";"0"
"379467";"osmviborg";"0";"1";"0"
"53770";"DonVit";"0";"1";"0"
"4356954";"Mov791113";"0";"1";"0"
"4010836";"Ігор Дахим";"0";"2";"0"
"5529519";"Алексей Лымарь";"0";"1";"0"
"5911394";"Роман Militar";"0";"1";"0"
"6066088";"UR5WDI";"0";"2";"0"
"8735629";"Дмитрий Миров";"0";"1";"0"
"12162279";"dem99";"0";"1";"0"
"4942349";"Sergey Podadimenko";"0";"1";"0"
"4146962";"c0015";"0";"1";"0"
"9065045";"Григорий Гудименко";"0";"0";"1"
"398313";"Dr Crazy";"0";"2";"0"
"5842016";"dima dvz";"0";"1";"0"
"10221461";"Руслан Кожамбердиев";"0";"4";"0"
"3798819";"Sokolovskyy";"0";"1";"0"
"55942";"Marcos Dione";"0";"1";"0"
"2815484";"jukon";"0";"1";"0"
"9320546";"Annapurna3";"0";"0";"1"
"9329790";"Роман картограф";"0";"1";"0"
"12507004";"Flappy Pigeon";"0";"2";"0"
"9164527";"Drymadusa";"0";"2";"0"
"9460070";"Danylo Susliak";"0";"1";"0"
"6906084";"jaco10";"0";"0";"1"
"4603280";"Andrei Malkov";"0";"1";"0"
"4550660";"Josh Macfelder";"0";"1";"0"
"12773839";"G U R U";"0";"1";"0"
"5789436";"Вова Коляденко";"0";"1";"1"
"3330402";"glunja";"0";"8";"0"
"861006";"Mond00";"0";"65";"0"
"3045627";"Linelone";"0";"1";"0"
"3901017";"Евгений Зибров";"0";"21";"0"
"5154951";"hke2912";"0";"1";"0"
"1391109";"absemetov";"0";"0";"1"
"4656871";"Ccorrsar Fet";"0";"1";"0"
"5745521";"denis9581";"0";"1";"0"
"2560523";"Robowolfer";"0";"2";"0"
"5483666";"gwuntokrul";"0";"1";"0"
"2842203";"Ярослав Ляхович";"0";"20";"2"
"11543026";"joconnor-cti";"0";"5";"0"
"4001810";"thewilk";"0";"0";"1"
"4326171";"nefor";"0";"1";"0"
"3862822";"Nicholas Mc'Freedom";"0";"1";"0"
"8817224";"Serge Zinu";"0";"2";"0"
"11173347";"Inna_P";"0";"12";"0"
"2420499";"Samael400";"0";"1";"0"
"9633773";"GhostEye";"0";"3";"0"
"4406780";"Vadim Beker";"0";"1";"0"
"10780983";"Kate_Patsuk";"0";"1";"0"
"12277851";"wickerman2018";"0";"1";"0"
"3694445";"Саша Федюшин";"0";"2";"0"
"6217025";"YTC1";"0";"1";"0"
"4679956";"Ibn Ramil";"0";"1";"0"
"12401590";"Danylo Hazelowski";"0";"7";"1"
"1962477";"jc67";"0";"5";"1"
"6213731";"Pavel  Zhyravel";"0";"2";"0"
"5302559";"Роман Осмолян (Rocker)";"0";"21";"0"
"4812039";"Transavto7";"0";"1";"0"
"8474884";"Zvar";"0";"2";"0"
"534508";"okveh";"0";"1";"0"
"4690535";"Сладкий";"0";"3";"0"
"2149464";"eszka";"0";"1";"0"
"8291544";"Кириевская1";"0";"1";"0"
"682945";"vertex3";"0";"1";"0"
"7276984";"Гостеприимный Двор на Набережной";"0";"1";"0"
"136303";"Bernard59118";"0";"3";"0"
"944447";"vova_chip";"0";"1";"0"
"8976529";"Taxila";"0";"1";"0"
"709776";"simonaliza";"0";"1";"0"
"7913640";"Macost17";"0";"3";"0"
"4595692";"андрій бойчук";"0";"1";"0"
"10260014";"Ирина Т";"0";"2";"1"
"5023979";"Павел Виливченко";"0";"1";"0"
"4087865";"Руслан Новицкий";"0";"7";"0"
"3140777";"Bobsp1";"0";"1";"0"
"11666309";"Олег Жданов";"0";"1";"0"
"2887070";"Vladimir Tkach";"0";"18";"0"
"13597580";"Lortw";"0";"1";"0"
"1009392";"Web Time";"0";"5";"0"
"3164679";"NazariyNagornyuk";"0";"1";"0"
"10902058";"Dmitriy96";"0";"1";"0"
"5408534";"Олена Яценко Грегуль";"0";"2";"0"
"26687";"Rouni";"0";"3";"0"
"6193272";"Пётр Пустота";"0";"1";"0"
"711338";"AlexBB";"0";"1";"0"
"4617384";"Руслан Цаль-Цалько";"0";"5";"0"
"12078368";"Transpoco";"0";"2";"0"
"3237526";"michrom";"0";"1";"0"
"4565074";"Ze0zohk1";"0";"4";"0"
"13500991";"AKobziev";"0";"1";"0"
"10361585";"Hedgie8";"0";"11";"0"
"8336919";"Наталья Верезий";"0";"2";"0"
"11828098";"Aleksandr 007";"0";"1";"0"
"5351615";"Chako-Chako";"0";"1";"0"
"8847073";"Andriy 68";"0";"5";"0"
"5479049";"Bogdan Znaharenko";"0";"1";"0"
"225646";"braintest";"0";"1";"0"
"7912296";"bennqa";"0";"1";"0"
"9182402";"3ds";"0";"88";"1"
"8094958";"Sledim";"0";"1";"1"
"4793040";"Сергей Колпаков";"0";"2";"0"
"9073389";"Andrey Borovskiy";"0";"1";"1"
"5158765";"Чоланюк Богдан";"0";"1";"0"
"179540";"sushi_klaus";"0";"4";"0"
"2801844";"Poprawiacz";"0";"3";"0"
"8121201";"Yegor  Yurievich";"0";"1";"0"
"6847397";"OpenStreetHeight";"0";"2";"0"
"5318969";"Руслан Серебрянников";"0";"1";"0"
"5271993";"ЕвгенийГеннадьевич";"0";"1";"0"
"10019214";"60ѯ҃";"0";"18";"0"
"6237975";"Юрий Овчаренко";"0";"1";"0"
"9393352";"Nlau";"0";"5";"0"
"7051101";"Одесса";"0";"3";"0"
"4673261";"Andrey Zhydkykh";"0";"1";"0"
"4018442";"Юлий Решетник";"0";"1";"0"
"9319825";"Andrew Turyanica";"0";"15";"0"
"13298919";"Pancacy";"0";"1";"0"
"10329889";"Yura4444";"0";"1";"0"
"3816947";"Oleg  Zastavny";"0";"1";"0"
"4051777";"Екатерина Мизёва";"0";"1";"0"
"10751655";"Bagreadood";"0";"1";"0"
"4555708";"АнатолийOSM";"0";"1";"0"
"10429996";"Artem71";"0";"8";"0"
"10710333";"claudiaobad";"0";"8";"0"
"8349077";"slav0nic";"0";"0";"3"
"5150156";"Ketket";"0";"2";"0"
"11337379";"vezuch";"0";"2";"0"
"4629936";"Serhiy Kashuba";"0";"1";"0"
"382499";"sash0k";"0";"1";"0"
"123364";"Tronikon";"0";"3";"0"
"6117540";"ZhaziraZhumash";"0";"1";"0"
"524417";"geevee";"0";"83";"0"
"11831760";"sderkach";"0";"1";"0"
"1256497";"andi9876";"0";"4";"0"
"477828";"AlexWindows";"0";"1";"0"
"5508418";"Дима Пожар";"0";"1";"0"
"3825967";"shamanБОРОДА";"0";"2";"0"
"4970440";"Roman Stebnytskyy";"0";"1";"0"
"608052";"Тимошенко Владимир";"0";"1";"0"
"12363409";"Oreon2222";"0";"0";"1"
"8707668";"FlekZ";"0";"1";"0"
"12132615";"aZ_buka";"0";"1";"0"
"7504342";"citizenerased7";"0";"1";"0"
"5698677";"Андрей Дряглин";"0";"1";"0"
"4408501";"Yurii Ivanitskyi";"0";"1";"0"
"6528795";"Сергей Бездольный";"0";"1";"0"
"51045";"Geogast";"0";"62";"0"
"8875823";"Bakai expert";"0";"1";"0"
"5080233";"Андрей Бовт";"0";"1";"0"
"12536915";"Director nix";"0";"0";"1"
"495700";"stealthcz";"0";"5";"0"
"8522058";"rockclimbers";"0";"1";"0"
"9192514";"MaksymM";"0";"1";"0"
"4820072";"Дмитрий aa";"0";"1";"0"
"6225522";"stas290166";"0";"1";"0"
"4739269";"Pavel iPhone";"0";"1";"0"
"1564091";"yura_leskiv";"0";"3";"0"
"5747378";"rozmeriza";"0";"1";"0"
"3786297";"Tymur Nesterenko";"0";"7";"0"
"11629529";"ZarjSin";"0";"1";"0"
"4153544";"Vladyslav Pavlenko";"0";"1";"0"
"3481392";"boldtrn";"0";"3";"0"
"334643";"Steve_32";"0";"9";"0"
"8157135";"Yuriy Vyshnevskyy";"0";"1";"0"
"7400273";"max_barhatok";"0";"1";"0"
"2835693";"koss_crimea";"0";"2";"0"
"8598138";"Arthur Borikun";"0";"9";"0"
"10335895";"Wladymyr Lee";"0";"1";"0"
"9003982";"dm_lav";"0";"3";"0"
"5671432";"Aleksej Borisenko";"0";"1";"0"
"4977254";"BeSt Hotel and Restaurant complex";"0";"1";"0"
"1760930";"elvelv";"0";"2";"0"
"9981579";"KostiukVV";"0";"2";"0"
"6667747";"Crims0nfox";"0";"1";"0"
"4041358";"Глевацкий Сергей";"0";"2";"0"
"6229525";"defuzz_funky";"0";"37";"0"
"6543734";"Laadar";"0";"1";"0"
"10459700";"akukhar";"0";"1";"0"
"3246559";"morryua";"0";"1";"0"
"5654758";"Юрий Мисиевич";"0";"1";"0"
"3013412";"ВаС";"0";"1";"0"
"7915037";"zeniasmil";"0";"1";"0"
"4314198";"Daniel Kkhalifi";"0";"1";"0"
"3348447";"marton_tud";"0";"0";"1"
"10986621";"Morflot";"0";"0";"7"
"3052293";"Dartez";"0";"1";"0"
"8003081";"AlexGek";"0";"12";"0"
"3537321";"Wikidata";"0";"1";"7"
"10593256";"Sensetivity";"0";"2";"0"
"9570063";"protuberanets";"0";"1";"0"
"5843836";"Krovelka";"0";"1";"0"
"10921407";"Evgen_sev";"0";"1";"0"
"4958786";"bogdan gavrish";"0";"1";"0"
"8614054";"amexas";"0";"1";"0"
"6901877";"Ivan Pryhodko";"0";"1";"0"
